丰田卡罗拉口碑怎么样?,优点: 我是2021年6月买的丰田卡罗拉的车子，买了用途为了平时代步，方便接送小孩兴趣班用。驾照拿到好几年一直都是老公当司机，由于老公工作忙，又摇到了浙A车牌，所以买辆适合新手、小巧、耐用能遮风挡雨的车子就迫在眉睫了，刚需了！ 5月份摇到的车牌，，去家附近4s店都走一走看了速腾，速腾销售对我爱理不理，加上只优惠800本着多跑几家不吃亏，速腾纳入预选清单。 第二家去了一汽丰田，白色卡罗拉车子比较小巧一点，价格14个就能落地，外观一般，内饰真是无力吐槽。娘娘我腿跑累了，里面歇息下再到别处逛逛。 回家之后家庭对于买那辆车讨论来，讨论去始终没有个明确答复，陆陆续续又到4S店逛了几次，4S店给我的报价也越来越底，都挑花了眼🌸，陆陆续续到其它4S店看车。价格越看越高，路也越跑越远，最后在雷凌和卡罗拉之间选一辆，从外形，内饰到保养等等，此处省略一万字。女人都有选择困难症吗？我也懒得看了，朋友，亲戚给我的用车体验都不一样，买辆车怎么就这么难，没有一辆车是完全满意的。太难了！ 6月底老公跟我讲车子买好了，卡罗拉。怎么不跟我商量下！也不问问我喜不喜欢！这个人！！！！定金能不能退？？？当得到的回复是车子在我名下，首付8万5他出，月供1900他付，也行，便宜不占白不占，哈哈！ 车子买来4个多月跑了900多公里，中间油漆也挂了两次，心疼的。车子越开越远，技术越来越好，自己当司机都不晕车的。 卡罗拉自己代步是没问题的，反正都是D档走天下，只要会踩刹车就行。侧方和倒车入库水平有待提高，开车走直线没问题了。兴趣班接送和下雨天才知道有小卡陪伴真的很好，附近陪小孩子钓钓鱼，看个花什么的方便。小卡油耗平均13个多，就那样了，只要我上路，一律40码以下，全程靠右行驶，我的耳朵听不到喇叭声和看不到双闪灯，别催我，再捶我我就要摇车窗，把头探出窗外了😄！关于内饰，车子大部分时间都是我和闺女坐也无所谓空间了，谁让我是小个子了，塑料就塑料吧，高速还没有跑过，因为我不敢开快。等我技术练好了，我会去买辆好点的车，毕竟卡罗拉磕磕碰碰也没那么心疼。车子买了了，才知道自己车子的好处，努力赚钱吧，等我生了二娃估计还会买个丰田的suv开开，听说女人开很霸气！到时候我也是老司机了，钱赚够了，我可能一赌气就318走一走！ 缺点：内饰真的一般！车里面满满的塑料感，特别是开了c级车之后，对比更加明显！
红旗红旗HS5口碑怎么样?,优点: 最满意，肯定是外观和动力，加上红旗品牌，毕竟是国货之光。上一辆车是昂克赛拉，动力太弱空间太小，异响太多所以才换车的，配置拉满确实6，主动刹车好评，启动过两次，太吓人了 缺点：异响异响异响！！！目前才开2000公里，驾驶位门板异响，特别是倾斜和坑洼路面，就感觉像是车身强度不够摩擦产生的异响一样，特别影响心情，忍受了昂克赛拉转身又忍受红旗，真是整个人都不好了。不过只要玻璃摇下去他又不响了，真是奇怪。副驾驶关门的时候会有很明显的胶条撞击声，无语～～排气管突突突跟三蹦子一样，防碰撞提醒太敏感，底盘比较硬，还有感觉上高速速度达到一百过后感觉驾驶位玻璃漏风？不知道是后视镜的风噪还是漏风，然后就是油耗，确实不吹不黑，油耗高，高速和市区平均油耗11个油左右，的确有点高，
宝马宝马7系口碑怎么样?,优点: 驾驶超车提速稳定都可以的，因为后驱，高速横风区会感觉车子有点飘的！虽然2吨了，然后内饰，真皮座椅，看得见的地方都是真皮包裹！ 缺点：油耗特别大，真的大，然后销售和我讲过关闭发动机前把空调加热这些先关掉，不然电动机会坏掉！吓得我每次开车都要先启动，然后关闭自动启停，2分钟后开加热，然后开车，高速开车服务区停车后3分钟后才熄火，熄火之前必须检查空调加热是否开着！累死了！注意的事项太多了！
丰田威兰达口碑怎么样?,优点: 威兰达不光看着大，内在的实际空间也是真的大（乘坐空间大，后备箱空间也很大）。而且这车虽然大，却一点也不难开，停车也很方便。 缺点：给我感觉内饰有点次，莫名有种车子很轻的感觉，不厚重。
本田奥德赛口碑怎么样?,优点: 第一次开mpv，本还做了很多思想准备，小巷子要怎么开、窄弯要怎么转，怕有什么不慎磕磕碰碰就不好了。实际开起来以后发现没什么上手难度，方向盘操纵精准、轻快，因为有前部雷达和宽大的后视镜，基本上车子周边情况都能尽在掌握中。选奥德赛的一个重要原因就是因为它的混动系统。之前的车是双擎卡罗拉，体验过丰田的混动，启动快、驻车安静，这次开奥德赛感觉本田的混动也不遑多让，同样的优点，而且汽油机工作时的动静比卡罗拉还要小很多，不过这倒是可能卡罗拉的隔音更不堪吧。每天开车上下班要爬早晚高峰，油耗比我开卡罗拉时高0.7个油，达到6.2升/百公里，我觉得蛮好，可以接受，尤其还只要加92的油。对了，脚踢感应电动尾门一定要说上一句，太方便了，这个可以参选最满意之一。 缺点：基本上没有什么最不满意的地方，很多所谓不满意的地方其实都可以克服，比如没有四门一键升窗，没有自动感应大灯，等等，都是一些懒人设施，可以克服或者加装升级。
丰田卡罗拉口碑怎么样?,优点: 还是这款卡罗拉双擎的性价比是最满意的地方吧，毕竟是人生第一部车子，自己挣钱买的车子，无论如何都很满意，喜欢。对比了很多车子，因为喜欢suv，所以一开始的定位是20万+的crv和领克01，但是后来对比了很长时间，crv同样是卖的发动机，可是脆皮，又有点偷工减料，不值20万。领克01的电频亏电，油耗高，后期保养贵，再加上本人新手小白一个，就果断放弃了。最终选择了性价比最高且适合练手的卡罗拉～ 缺点：空间确实有点过于紧凑了，冬天上车就感觉有点压迫感，头顶都快要顶到车顶了。另外就是动力吧，本人性格问题，开车有点急，动力响应有点跟不上，而且噪音在60往上，确实有点大了，音乐得放的贼老大声。不过这些再买车的时候，已经有了心理准备，所以都可以接受。
宝马宝马7系口碑怎么样?,优点: BMW的精髓在这代旗舰上表现得淋漓尽致，动静之间尽显恢弘之势！这可能是传统审美契合燃油版本外加物理按键最经典的一代了。血脉传承的操控、外加宝马传说级攻城狮们的调教加持下，简直是造福蓝天白云下的粉丝们。无论驾驶体验、乘坐感受、夜路安全感、HNV、后期保养及本地售后都符合预期，想想人生苦短这已然足矣~！ 缺点：什么车也会有缺点、只是这些缺点在内外兼修的THE7上面显得微不足道，或许那狭小的后备箱和浅浅的中央扶手箱能让我吐槽一下，如果再深究下我能发现如：脚踢感应开启后备箱盖总是找不到感觉！伸手扣后备箱盖又要摸半天才找到按的地方！后排的一些功能在驾驶席无法控制！平板电脑不带安卓系统！氛围灯不会呼吸！没有RGB光效！钥匙屏幕不能调节亮度！后视镜有点小！高音结像力弱声场略低！carlife上的百度导航投屏后音源不能同时用手机听歌！升级后的B48耐用性欠缺市场考验！至于刹车异响磨合期内暂且接受。
大众高尔夫口碑怎么样?,优点: 最满意的应该是这个动力和大小了，还有排气，非常的炸裂。运动档还会带放炮声。样子我选了红色，黑色也非常的好看，红色比较亮眼。毕竟洗干净了会很亮。 缺点：最不满意的也是这个排气了，速度起来了，转速上去了，就毫无舒适感可言了，排气嗡嗡嗡的一直响，而且是没有阀门的，踩了油门转速上去了就会很吵。
奔驰奔驰A级口碑怎么样?,优点: 外观，颜值。整个车身设计感是真的很好看，很运动，很霸气。前脸凌厉的三角大灯，满天星进气栅，加低趴车头，显得整车非常霸气。 内饰方面 一体大连屏，多功能方向盘，涡轮式出风口，64色双条氛围灯。中控搭配触控板，多功能按键等，既实用又大气，无论小姐姐还是小哥哥，在夜晚氛围灯的环境下，既能浪漫，又能炫酷 缺点：开到现在，油耗，操控，外观，内饰，空间，好像没啥不满意的
本田雅阁口碑怎么样?,优点: 1、油耗很低，提了新车后一共跑过两段路，每段200公里左右。一段是高速，油耗6.4；另一段是国道+部分城市路油耗5.8。两段一共用了半箱油。新车油耗能到这个水平相当可以了。2、加速很快，cvt变速箱相当顺畅。在没车路段实测了一下加速性能，不开绿叶前提下，加速很快，并且很顺畅，几乎感觉不到变挡顿挫的感觉。3、噪音不大，没有网上说的那么严重，什么上了高速就听不见音响，完全是胡说八道。个人感觉上了80迈声音会有一些，但不大。后排比前排声音大些，但也可以接受。我原来开的是哈弗h6，噪音比现在这台雅阁大。4、外观很帅，白色+幻夜组合很nice，吸引人眼球。5、车子不飘，高速很稳。6、乘坐很舒适，开着也不累。 缺点：1、原车只有倒车影像，花钱加了360全景影像，效果很差，画面不怎么清晰，并且右边的摄像头没开几下就不显示了，要去4s店维修。
